5130,641,248.0,84.8,47.5,85.4,0.9100000262260437,0006
5145,641,244.2,68.3,46.3,83.6,0.9100000262260437,0006
5160,641,242.8,53.8,41.0,74.3,0.8899999856948853,0006
5175,641,247.1,44.6,36.8,67.2,0.8299999833106995,0006
5190,641,261.1,44.7,35.3,64.2,0.8600000143051147,0006
5205,641,262.1,45.5,35.2,64.3,0.8700000047683716,0006
5220,641,255.5,42.4,33.7,62.4,0.8600000143051147,0006
5235,641,253.5,38.2,31.3,58.3,0.8399999737739563,0006
5505,649,114.8,80.2,39.3,54.2,0.7599999904632568,0006
5715,651,228.2,14.6,10.6,26.5,0.6899999976158142,0006
5715,652,239.7,13.5,11.1,25.7,0.699999988079071,0006
5730,651,226.6,16.3,10.2,25.4,0.6600000262260437,0006
5730,652,239.7,15.3,11.0,25.6,0.7300000190734863,0006
5805,654,213.1,39.7,25.8,57.1,0.8600000143051147,0006
5820,654,196.9,56.9,31.5,69.1,0.8500000238418579,0006
6345,658,82.7,133.8,74.1,65.6,0.8199999928474426,0006
6360,658,93.9,116.0,78.1,69.3,0.6800000071525574,0006
6375,658,104.3,98.1,79.2,71.0,0.8700000047683716,0006
6390,658,121.5,81.2,78.5,71.1,0.8700000047683716,0006
6405,658,133.0,70.1,76.3,70.2,0.8399999737739563,0006
6420,658,146.9,60.5,72.2,67.3,0.8899999856948853,0006
6435,658,156.3,53.8,66.4,63.9,0.8100000023841858,0006
6450,658,165.9,46.3,63.9,62.7,0.8700000047683716,0006
6465,658,175.5,42.9,58.1,59.2,0.6600000262260437,0006
6480,658,182.5,38.3,55.4,58.3,0.7799999713897705,0006
6495,658,194.8,35.7,51.0,55.8,0.8600000143051147,0006
6510,658,205.1,33.1,48.5,55.0,0.6800000071525574,0006
6525,658,218.3,32.9,43.4,50.6,0.6499999761581421,0006
6540,658,229.3,30.3,42.3,50.7,0.15000000596046448,0006
6555,658,240.2,27.9,40.6,49.7,0.4399999976158142,0006
7080,659,248.5,27.5,21.4,42.7,0.75,0006
7095,659,247.0,29.1,22.2,44.2,0.6399999856948853,0006
7110,659,240.0,30.2,23.8,47.4,0.6700000166893005,0006
7125,659,236.8,31.6,24.6,49.0,0.7799999713897705,0006
7140,659,227.1,32.8,25.9,51.5,0.8500000238418579,0006
7155,659,224.4,35.4,26.4,52.8,0.6100000143051147,0006
7170,659,217.3,38.7,27.2,53.7,0.7900000214576721,0006
7185,659,212.3,41.4,29.3,58.0,0.8199999928474426,0006
7200,659,208.3,44.1,32.0,63.1,0.8600000143051147,0006
7215,659,210.1,48.7,33.3,65.4,0.8799999952316284,0006
7230,659,210.1,54.7,35.5,69.7,0.8799999952316284,0006
7245,659,207.1,62.1,37.6,74.2,0.8299999833106995,0006
7260,659,203.8,70.5,38.2,74.9,0.8999999761581421,0006
7275,659,195.3,80.9,39.2,76.3,0.8600000143051147,0006
7290,659,190.3,93.5,41.0,79.2,0.8500000238418579,0006
7305,659,177.9,108.3,43.2,81.4,0.8899999856948853,0006
7320,659,174.9,125.0,42.2,77.7,0.7799999713897705,0006
2550,3887,246.7,15.5,11.3,23.8,0.6100000143051147,0043
2565,3887,245.2,17.4,13.3,28.1,0.5199999809265137,0043
2595,3887,238.9,23.3,16.9,35.4,0.7699999809265137,0043
5520,3899,230.5,78.4,57.8,88.2,0.8799999952316284,0043
5535,3899,221.6,66.8,51.5,78.9,0.9100000262260437,0043
5550,3899,222.1,53.8,45.6,70.4,0.8999999761581421,0043
5565,3899,221.0,45.0,40.8,63.4,0.9100000262260437,0043
5580,3899,217.7,40.3,35.5,55.7,0.8899999856948853,0043
5595,3899,198.9,37.3,33.2,52.6,0.6000000238418579,0043
5640,3907,230.5,12.7,12.7,25.9,0.8199999928474426,0043
5655,3907,235.2,11.2,11.6,23.7,0.7900000214576721,0043
5670,3907,239.2,9.3,10.8,22.1,0.6700000166893005,0043
5685,3907,241.1,8.3,10.0,20.4,0.6899999976158142,0043
5700,3907,243.3,7.4,8.8,18.0,0.6399999856948853,0043
5715,3907,245.2,7.5,7.8,15.9,0.699999988079071,0043
5730,3907,246.3,6.9,7.2,14.8,0.23000000417232513,0043
6690,3916,212.3,49.7,40.6,68.2,0.9100000262260437,0043
6690,3922,85.7,138.0,47.8,52.0,0.8999999761581421,0043
6690,3923,100.2,235.7,80.1,50.5,0.8799999952316284,0043
6705,3916,221.9,36.5,33.6,56.4,0.9100000262260437,0043
6705,3922,79.9,145.0,39.6,42.8,0.6399999856948853,0043
6705,3926,109.5,89.2,38.0,53.6,0.8999999761581421,0043
6705,3928,132.5,143.1,53.6,64.6,0.8100000023841858,0043
6720,3916,228.6,27.1,27.8,46.5,0.8899999856948853,0043
6720,3926,104.1,100.8,34.2,48.0,0.6100000143051147,0043
6720,3928,145.6,124.3,65.7,79.4,0.8500000238418579,0043
6720,3930,195.2,36.9,30.9,55.9,0.7799999713897705,0043
6735,3916,231.4,21.9,27.7,46.5,0.8299999833106995,0043
6735,3928,150.4,94.8,59.9,72.7,0.7200000286102295,0043
6735,3930,200.6,30.1,29.7,53.8,0.75,0043
6735,3932,202.9,45.7,42.7,69.0,0.8500000238418579,0043
6735,3933,178.6,49.9,35.1,60.9,0.8299999833106995,0043
6750,3916,238.2,16.8,22.5,37.8,0.6499999761581421,0043
6750,3930,206.0,23.6,24.9,45.1,0.6899999976158142,0043
6750,3932,215.7,35.4,36.4,59.0,0.7599999904632568,0043
6750,3933,190.5,40.6,30.2,52.4,0.6399999856948853,0043
6765,3916,244.3,15.2,17.4,29.1,0.5899999737739563,0043
6765,3930,213.5,18.5,20.9,37.7,0.44999998807907104,0043
6765,3932,228.1,26.8,28.5,46.3,0.3799999952316284,0043
6780,3916,247.2,13.7,14.6,24.2,0.5299999713897705,0043
6780,3930,218.3,15.6,17.5,31.5,0.3700000047683716,0043
6780,3932,234.1,22.3,22.0,35.8,0.6100000143051147,0043
6780,3926,105.2,95.1,31.2,43.2,0.7799999713897705,0043
6780,3928,162.6,39.6,36.6,45.3,0.7599999904632568,0043
6795,3930,221.5,13.9,15.7,28.6,0.4699999988079071,0043
6795,3932,240.6,13.6,21.3,34.5,0.4699999988079071,0043
6795,3926,111.5,96.9,42.9,58.9,0.8700000047683716,0043
525,2477,299.2,146.2,51.8,53.4,0.8199999928474426,0028
540,2477,292.3,164.3,48.2,49.5,0.8100000023841858,0028
615,2485,334.5,61.5,27.9,31.3,0.7400000095367432,0028
630,2485,322.2,63.0,32.1,36.1,0.7699999809265137,0028
645,2485,304.7,68.2,39.6,44.7,0.7200000286102295,0028
645,2496,353.0,76.4,27.5,27.1,0.6899999976158142,0028
660,2485,278.2,78.8,48.6,55.7,0.8700000047683716,0028
675,2485,247.8,94.8,51.7,60.0,0.8999999761581421,0028
810,2485,151.6,138.1,57.4,68.8,0.6200000047683716,0028
855,2496,342.3,82.0,37.5,37.5,0.6700000166893005,0028
870,2496,336.3,85.5,40.9,42.0,0.6600000262260437,0028
885,2496,320.8,91.7,46.4,49.2,0.8899999856948853,0028
900,2496,296.8,100.6,52.7,57.4,0.8999999761581421,0028
915,2485,91.5,188.9,45.1,45.9,0.7400000095367432,0028
1200,2518,144.4,94.0,46.1,63.4,0.8899999856948853,0028
1215,2518,149.0,85.6,48.0,66.3,0.8199999928474426,0028
1230,2518,172.9,78.7,42.8,59.5,0.8899999856948853,0028
1230,2521,325.5,174.0,65.6,48.6,0.7900000214576721,0028
1230,2522,300.6,152.9,52.0,43.8,0.8199999928474426,0028
1245,2518,196.6,70.3,37.8,52.9,0.8799999952316284,0028
1245,2521,303.4,183.7,74.6,55.5,0.7200000286102295,0028
1245,2522,270.3,149.5,66.1,56.1,0.7799999713897705,0028
1260,2518,207.8,56.3,32.0,45.6,0.8399999737739563,0028
3210,2554,311.8,182.9,67.3,49.8,0.8100000023841858,0028
3225,2554,324.5,177.3,69.7,51.6,0.8600000143051147,0028
3225,2556,312.5,162.8,52.3,48.5,0.8600000143051147,0028
3240,2554,336.7,178.7,65.1,48.2,0.6800000071525574,0028
3240,2556,323.4,158.4,48.5,44.8,0.7900000214576721,0028
3255,2554,337.3,167.2,70.3,52.2,0.6899999976158142,0028
3300,2554,398.5,181.6,38.2,27.7,0.7200000286102295,0028
5565,2592,280.3,163.5,106.2,68.4,0.6499999761581421,0028
6915,2611,249.8,107.2,46.8,66.8,0.8999999761581421,0028
6930,2611,270.1,106.8,41.4,59.1,0.8899999856948853,0028
6945,2611,297.6,106.9,37.2,53.0,0.8399999737739563,0028
6960,2611,316.5,100.1,33.8,47.8,0.8899999856948853,0028
6975,2611,337.0,97.7,29.0,40.4,0.8700000047683716,0028
6990,2611,353.1,97.4,25.6,34.7,0.7200000286102295,0028
7005,2611,366.7,97.4,24.1,32.3,0.6000000238418579,0028
7020,2611,374.7,97.1,23.0,30.7,0.6399999856948853,0028
7035,2611,380.3,91.2,23.7,31.3,0.7699999809265137,0028
7050,2611,386.0,89.8,23.5,30.5,0.6800000071525574,0028
4770,769,198.5,72.1,39.5,63.2,0.8399999737739563,0009
4785,771,249.2,93.8,25.6,65.1,0.800000011920929,0009
6870,781,214.5,85.5,38.6,68.2,0.8899999856948853,0009
6885,784,261.4,109.3,38.0,71.8,0.8199999928474426,0009
6900,786,145.0,73.2,36.9,55.3,0.8600000143051147,0009
6900,789,303.9,145.2,60.8,52.0,0.7599999904632568,0009
6915,786,158.4,80.1,45.7,68.7,0.8999999761581421,0009
6915,781,219.6,82.5,41.6,73.7,0.8700000047683716,0009
6930,781,212.2,100.4,42.8,75.7,0.8600000143051147,0009
6930,784,272.7,124.7,38.8,72.2,0.8700000047683716,0009
6945,784,273.1,161.1,33.6,60.6,0.6399999856948853,0009
7200,789,320.2,131.2,63.4,54.2,0.800000011920929,0009
90,804,233.2,51.2,23.2,49.6,0.800000011920929,0011
6420,812,254.2,103.7,72.2,81.2,0.7599999904632568,0011
6435,812,244.0,86.4,74.6,84.4,0.7599999904632568,0011
3735,849,204.4,37.7,28.9,56.0,0.8199999928474426,0012
4455,854,121.0,199.2,83.5,75.8,0.8600000143051147,0012
4470,855,129.9,96.9,63.9,88.3,0.8100000023841858,0012
4875,855,166.7,82.5,69.0,101.0,0.8999999761581421,0012
4890,855,174.9,64.7,55.3,84.8,0.9100000262260437,0012
4905,855,183.7,48.7,41.5,66.6,0.8799999952316284,0012
4920,855,194.6,37.5,31.3,52.3,0.6700000166893005,0012
5160,2697,83.0,288.6,44.9,55.3,0.8299999833106995,0030
5175,2697,89.2,290.8,44.8,55.1,0.8199999928474426,0030
5190,2697,94.4,285.1,52.6,64.8,0.3400000035762787,0030
5205,2697,104.9,263.3,60.6,75.0,0.7099999785423279,0030
5220,2697,118.6,269.7,54.5,67.5,0.3700000047683716,0030
7965,2718,138.2,202.5,46.8,38.8,0.8199999928474426,0030
7995,2722,220.7,86.1,30.3,63.6,0.7699999809265137,0030
8010,2723,262.8,70.7,25.4,56.0,0.8799999952316284,0030
8040,2727,303.7,60.7,32.3,42.1,0.8700000047683716,0030
8040,2729,326.2,87.1,44.4,41.8,0.8500000238418579,0030
8040,2722,234.8,60.4,26.4,55.6,0.7599999904632568,0030
8055,2727,320.1,58.5,28.1,36.4,0.6200000047683716,0030
8055,2729,338.7,80.3,40.4,38.2,0.6399999856948853,0030
8085,2727,347.8,59.0,21.6,27.7,0.7599999904632568,0030
8100,2727,361.3,62.1,20.3,26.0,0.10999999940395355,0030
8385,2723,284.3,62.9,22.8,44.4,0.8500000238418579,0030
8400,2723,298.1,62.7,22.9,42.0,0.800000011920929,0030
8430,2718,136.8,197.4,47.4,35.5,0.6100000143051147,0030
8460,2718,145.7,183.2,56.6,44.4,0.8399999737739563,0030
8565,2718,140.4,194.0,60.1,45.7,0.699999988079071,0030
510,3038,311.2,53.1,42.0,45.6,0.7300000190734863,0039
585,3038,298.2,58.6,51.0,55.3,0.9100000262260437,0039
600,3038,283.0,83.6,63.7,69.0,0.8399999737739563,0039
615,3051,233.3,25.0,41.2,57.6,0.8700000047683716,0039
630,3051,222.5,29.7,50.4,71.0,0.8799999952316284,0039
690,3065,174.6,32.9,34.7,72.8,0.8700000047683716,0039
810,3072,256.2,59.6,61.4,83.2,0.8999999761581421,0039
810,3051,156.0,55.1,68.7,96.6,0.8999999761581421,0039
810,3065,174.8,18.0,18.5,38.6,0.8399999737739563,0039
825,3051,177.8,53.6,62.1,88.0,0.8899999856948853,0039
1035,3087,204.7,13.1,14.8,31.5,0.7099999785423279,0039
1035,3088,193.7,14.6,12.9,29.2,0.6499999761581421,0039
1050,3087,207.2,12.1,13.2,28.0,0.33000001311302185,0039
1065,3087,211.3,10.2,11.4,24.3,0.8100000023841858,0039
1065,3072,279.5,79.7,54.9,73.8,0.8700000047683716,0039
1065,3088,199.2,11.5,10.8,24.4,0.7900000214576721,0039
1080,3087,214.6,9.8,10.3,21.8,0.7900000214576721,0039
1080,3090,336.4,56.5,26.2,34.7,0.7799999713897705,0039
1080,3088,200.5,9.3,10.0,22.5,0.6700000166893005,0039
1095,3087,215.8,9.0,9.9,20.7,0.7200000286102295,0039
1095,3088,202.4,9.1,9.8,21.8,0.46000000834465027,0039
1095,3093,159.0,17.6,12.2,24.3,0.6299999952316284,0039
1110,3087,217.1,8.0,8.9,18.5,0.6600000262260437,0039
1110,3088,203.2,8.5,9.6,21.2,0.27000001072883606,0039
1125,3087,216.1,6.1,9.0,18.5,0.6899999976158142,0039
1125,3088,201.2,9.2,13.5,29.2,0.75,0039
1140,3088,202.1,19.2,18.0,37.8,0.8399999737739563,0039
1185,3072,258.1,91.5,59.0,77.6,0.8799999952316284,0039
1185,3093,165.7,27.1,16.8,32.8,0.8199999928474426,0039
1200,3090,341.9,62.0,35.1,44.9,0.6200000047683716,0039
1440,3088,216.7,40.4,43.5,90.0,0.7200000286102295,0039
1605,3088,232.6,51.6,38.6,74.5,0.8500000238418579,0039
1650,3088,220.0,60.1,46.9,95.6,0.7599999904632568,0039
1725,3088,208.5,58.6,44.8,88.6,0.8500000238418579,0039
1755,3088,217.8,37.4,33.1,62.2,0.8399999737739563,0039
1770,3137,281.4,30.0,27.9,47.5,0.8600000143051147,0039
1785,3137,271.9,23.2,21.7,36.9,0.7099999785423279,0039
1800,3137,257.9,16.0,18.9,32.3,0.7799999713897705,0039
1800,3088,201.3,45.3,37.5,70.1,0.7300000190734863,0039
1815,3137,247.2,12.8,16.0,27.2,0.47999998927116394,0039
1920,3151,121.2,77.2,55.5,76.4,0.8700000047683716,0039
1920,3088,179.4,35.8,36.4,70.5,0.8700000047683716,0039
1950,3151,137.5,55.3,46.9,64.9,0.699999988079071,0039
1965,3151,147.7,37.1,44.6,62.4,0.6600000262260437,0039
2055,3088,155.1,31.0,15.1,24.9,0.7099999785423279,0039
2970,3205,187.8,18.1,12.4,23.9,0.6600000262260437,0039
2985,3205,187.2,18.1,13.3,25.5,0.14000000059604645,0039
3000,3205,188.4,19.4,12.0,23.0,0.36000001430511475,0039
3015,3205,189.7,19.7,10.4,19.9,0.25,0039
3030,3205,189.1,16.3,10.3,19.5,0.1599999964237213,0039
3045,3205,190.6,16.9,8.6,16.2,0.17000000178813934,0039
3300,3213,190.2,33.3,33.6,70.2,0.6200000047683716,0039
3315,3216,222.7,24.3,29.3,53.3,0.7900000214576721,0039
3330,3218,295.6,30.9,23.6,43.6,0.8500000238418579,0039
3345,3213,194.2,50.7,38.3,80.5,0.7900000214576721,0039
3360,3218,294.8,24.4,17.1,31.5,0.7400000095367432,0039
3645,3213,214.6,127.9,53.9,106.9,0.6800000071525574,0039
3690,3229,299.6,54.0,46.6,64.6,0.8799999952316284,0039
3720,3216,226.4,9.9,16.2,29.6,0.8100000023841858,0039
3720,3229,315.0,42.3,32.1,44.5,0.7699999809265137,0039
3735,3216,215.5,10.5,17.4,32.1,0.7699999809265137,0039
3735,3229,325.7,40.6,27.4,37.9,0.8399999737739563,0039
3750,3216,221.6,12.0,21.3,39.2,0.7799999713897705,0039
3750,3229,333.9,40.7,23.6,32.7,0.8399999737739563,0039
3765,3229,341.2,42.3,19.0,25.9,0.7400000095367432,0039
3780,3229,348.1,42.6,17.1,23.2,0.38999998569488525,0039
4185,3255,295.9,24.0,22.8,28.2,0.699999988079071,0039
4275,3259,107.4,69.0,50.8,65.9,0.8299999833106995,0039
4455,3268,220.1,28.3,41.5,74.9,0.800000011920929,0039
4455,3259,108.2,58.4,52.9,70.3,0.7099999785423279,0039
4485,3268,217.7,59.0,47.6,85.7,0.6600000262260437,0039
4485,3259,115.5,62.9,45.6,57.5,0.6299999952316284,0039
4560,3255,286.3,24.0,29.4,38.9,0.6499999761581421,0039
4770,3259,151.3,32.2,46.6,61.6,0.699999988079071,0039
4785,3259,174.1,24.1,40.2,56.0,0.7799999713897705,0039
6450,3319,202.8,13.1,13.7,30.2,0.8100000023841858,0039
6465,3326,156.7,30.6,25.2,48.4,0.800000011920929,0039
6480,3326,151.6,27.0,20.5,39.4,0.8100000023841858,0039
6630,3347,319.1,59.2,39.0,51.4,0.6700000166893005,0039
6645,3347,311.1,47.3,41.2,54.3,0.7699999809265137,0039
6645,3350,153.1,24.8,21.4,35.0,0.6700000166893005,0039
6660,3347,324.7,46.3,32.1,42.1,0.7900000214576721,0039
6660,3350,152.2,25.4,23.6,38.4,0.550000011920929,0039
6660,3352,292.7,29.7,32.2,41.5,0.75,0039
6660,3353,341.0,54.2,36.1,44.8,0.7200000286102295,0039
6660,3319,200.1,16.4,20.8,45.5,0.8600000143051147,0039
6675,3350,152.0,25.7,24.2,39.1,0.6299999952316284,0039
6675,3319,201.1,16.2,19.3,41.5,0.6100000143051147,0039
6690,3350,154.5,25.9,21.5,34.5,0.550000011920929,0039
6690,3319,196.3,15.5,17.0,35.3,0.6100000143051147,0039
6705,3347,346.6,46.0,19.8,25.8,0.7400000095367432,0039
6705,3353,355.4,49.9,23.9,29.7,0.6700000166893005,0039
6720,3357,228.5,21.3,34.4,63.8,0.9100000262260437,0039
6720,3347,349.3,44.6,17.7,22.7,0.5099999904632568,0039
6720,3353,361.8,49.2,20.7,25.7,0.5199999809265137,0039
6735,3357,229.9,22.6,31.2,57.3,0.7699999809265137,0039
6735,3347,353.1,44.5,16.0,20.4,0.6899999976158142,0039
6735,3353,365.0,47.6,20.4,25.6,0.5799999833106995,0039
6735,3319,192.9,24.2,33.6,69.8,0.8399999737739563,0039
6750,3347,354.9,42.9,16.0,20.5,0.3199999928474426,0039
6750,3353,366.1,47.3,17.5,22.1,0.33000001311302185,0039
6750,3361,126.5,46.5,54.5,78.9,0.8299999833106995,0039
6750,3319,185.0,27.4,32.9,67.1,0.8700000047683716,0039
7035,3350,169.6,18.2,20.6,34.7,0.6899999976158142,0039
7050,3350,162.1,22.6,25.0,41.7,0.8299999833106995,0039
7080,3352,303.9,23.3,18.7,24.3,0.7400000095367432,0039
7080,3319,171.2,73.4,48.2,95.4,0.8199999928474426,0039
7125,3352,310.3,20.3,13.3,18.5,0.6499999761581421,0039
7140,3357,237.6,23.0,31.3,57.0,0.7200000286102295,0039
7170,3319,186.9,48.2,48.1,95.0,0.8600000143051147,0039
7185,3361,107.5,43.6,58.3,85.4,0.7200000286102295,0039
7260,3361,86.8,84.7,50.9,72.7,0.6299999952316284,0039
7290,3350,164.6,37.7,33.1,55.8,0.8199999928474426,0039
7290,3319,194.4,85.5,49.4,92.9,0.8100000023841858,0039
7305,3382,198.3,28.6,29.0,54.0,0.8600000143051147,0039
7305,3357,228.0,22.1,31.0,56.4,0.8399999737739563,0039
7320,3357,227.7,21.9,25.5,47.3,0.6600000262260437,0039
7485,3361,76.2,140.4,63.8,83.6,0.9200000166893005,0039
7515,3350,155.4,40.1,38.2,68.1,0.8899999856948853,0039
7515,3361,75.4,136.0,54.1,60.0,0.7300000190734863,0039
7530,3350,169.5,31.5,32.0,58.5,0.8199999928474426,0039
7545,3382,190.7,23.4,20.1,37.5,0.7300000190734863,0039
7560,3382,195.7,20.9,16.6,31.4,0.75,0039
7575,3382,195.6,16.6,15.2,29.3,0.800000011920929,0039
7575,3357,212.8,9.1,13.7,26.9,0.8100000023841858,0039
7590,3382,196.7,13.0,14.4,28.1,0.7300000190734863,0039
7590,3361,68.7,125.3,51.8,55.4,0.75,0039
7605,3382,199.8,11.7,12.3,23.6,0.6299999952316284,0039
7620,3382,199.0,9.9,10.2,19.9,0.4399999976158142,0039
7620,3350,193.5,39.6,39.5,67.5,0.8999999761581421,0039
7620,3361,51.1,116.4,44.2,47.1,0.7900000214576721,0039
7635,3382,199.8,8.1,10.7,21.0,0.6000000238418579,0039
7635,3361,50.8,108.5,46.3,46.5,0.20000000298023224,0039
7755,3350,233.1,44.1,42.4,76.4,0.8199999928474426,0039
7785,3410,197.2,39.9,38.5,71.3,0.8899999856948853,0039
7815,3410,179.1,50.5,43.3,80.3,0.7799999713897705,0039
7830,3414,165.2,45.1,35.9,76.5,0.8299999833106995,0039
7830,3416,282.9,27.5,32.9,40.4,0.7699999809265137,0039
7830,3410,180.1,49.1,42.1,77.7,0.8700000047683716,0039
7845,3414,166.2,46.1,34.4,73.4,0.8299999833106995,0039
7845,3410,182.8,47.8,41.8,77.2,0.8899999856948853,0039
7860,3414,166.2,44.8,35.4,75.8,0.8199999928474426,0039
7860,3410,184.3,47.3,41.7,77.0,0.8899999856948853,0039
7875,3414,166.3,44.1,35.2,75.4,0.7900000214576721,0039
7875,3410,185.0,47.1,41.7,76.9,0.8799999952316284,0039
7890,3414,166.2,44.3,35.3,75.9,0.8199999928474426,0039
7890,3410,185.1,46.9,41.5,76.4,0.8899999856948853,0039
7905,3414,166.3,44.6,34.6,74.6,0.8299999833106995,0039
7905,3410,185.4,47.3,41.4,76.2,0.8799999952316284,0039
7905,3350,268.5,54.0,38.3,63.9,0.8899999856948853,0039
7920,3414,165.9,44.3,34.3,74.2,0.8299999833106995,0039
7920,3410,184.9,46.8,41.8,77.0,0.8899999856948853,0039
7920,3350,263.1,56.5,52.9,91.8,0.8700000047683716,0039
7935,3414,165.2,43.8,35.5,77.1,0.8299999833106995,0039
7935,3410,185.1,46.8,41.7,76.7,0.8899999856948853,0039
7935,3350,275.5,48.4,46.4,80.2,0.8600000143051147,0039
7950,3414,165.4,45.1,34.8,75.7,0.8199999928474426,0039
7950,3410,185.2,46.2,42.1,77.4,0.8899999856948853,0039
7950,3416,290.5,34.5,42.8,53.6,0.8700000047683716,0039
7965,3414,165.5,45.2,34.8,75.7,0.8399999737739563,0039
7965,3410,185.3,46.1,42.1,77.2,0.8999999761581421,0039
7980,3414,166.0,45.2,34.9,76.2,0.8299999833106995,0039
7980,3410,186.2,46.1,42.6,77.4,0.8799999952316284,0039
7980,3416,307.4,32.2,29.4,37.5,0.6899999976158142,0039
7995,3414,164.0,44.3,41.9,92.4,0.800000011920929,0039
7995,3410,183.7,46.8,46.2,84.6,0.8199999928474426,0039
7995,3416,311.8,27.1,25.7,32.7,0.6499999761581421,0039
7995,3350,296.4,71.3,46.8,76.4,0.8500000238418579,0039
8010,3414,165.5,44.6,37.7,83.3,0.8199999928474426,0039
8010,3410,184.0,46.7,43.3,79.4,0.8899999856948853,0039
8010,3434,294.8,23.3,18.1,26.6,0.7900000214576721,0039
8025,3414,164.8,44.3,35.9,80.0,0.800000011920929,0039
8025,3410,184.3,46.8,42.3,77.3,0.8899999856948853,0039
8025,3438,275.7,15.8,16.6,26.5,0.8199999928474426,0039
8040,3414,166.1,44.1,35.5,78.1,0.8299999833106995,0039
8040,3410,184.9,47.0,41.7,75.8,0.8700000047683716,0039
8055,3414,166.4,44.6,34.9,76.6,0.800000011920929,0039
8055,3410,185.5,46.9,41.7,75.9,0.8199999928474426,0039
8055,3434,276.8,29.7,28.7,42.1,0.6899999976158142,0039
8070,3414,166.3,46.2,33.5,73.6,0.8500000238418579,0039
8070,3410,185.2,46.9,41.8,75.8,0.8999999761581421,0039
8070,3434,281.9,25.5,30.3,44.7,0.7900000214576721,0039
8085,3414,166.1,45.9,34.0,75.1,0.8299999833106995,0039
8085,3410,184.9,46.3,42.2,76.7,0.8899999856948853,0039
8100,3414,166.4,45.7,34.4,75.8,0.8299999833106995,0039
8100,3410,184.4,46.8,42.1,75.8,0.8500000238418579,0039
8115,3414,166.3,46.1,34.0,75.0,0.8399999737739563,0039
8115,3410,185.0,47.4,41.9,75.4,0.8600000143051147,0039
8130,3414,166.1,45.5,34.0,75.5,0.8500000238418579,0039
8130,3410,185.3,46.9,42.2,75.9,0.8899999856948853,0039
8145,3414,166.2,45.1,34.2,75.9,0.8100000023841858,0039
8145,3410,185.2,47.0,41.9,75.6,0.8700000047683716,0039
8160,3414,166.3,44.8,34.6,76.1,0.7300000190734863,0039
8160,3410,184.6,46.6,42.2,75.6,0.8500000238418579,0039
8175,3414,167.7,46.0,34.2,74.2,0.6600000262260437,0039
8175,3410,184.9,46.5,42.1,75.4,0.7799999713897705,0039
8190,3414,166.7,45.3,34.5,75.5,0.7599999904632568,0039
8190,3410,183.9,46.1,42.6,75.9,0.7799999713897705,0039
8205,3414,166.8,45.7,33.9,73.8,0.8199999928474426,0039
8205,3410,184.1,46.3,42.6,75.7,0.8799999952316284,0039
8220,3414,167.5,45.1,34.0,73.9,0.6600000262260437,0039
8220,3410,184.4,46.2,42.5,75.4,0.75,0039
8235,3414,169.0,43.9,33.0,72.1,0.8199999928474426,0039
8235,3410,184.7,45.6,42.6,76.6,0.8399999737739563,0039
8250,3410,184.8,39.1,42.2,77.5,0.6200000047683716,0039
8265,3410,189.0,35.6,38.6,72.6,0.8399999737739563,0039
8265,3463,208.7,41.3,33.4,76.9,0.8600000143051147,0039
8265,3434,248.7,43.0,52.1,79.3,0.8899999856948853,0039
8280,3410,192.5,33.2,36.3,69.4,0.8199999928474426,0039
8280,3463,213.8,36.3,31.0,70.9,0.8399999737739563,0039
8280,3434,264.7,40.4,46.4,70.1,0.8299999833106995,0039
8295,3410,198.9,31.6,36.9,69.5,0.7799999713897705,0039
8295,3463,216.3,34.7,30.3,69.1,0.8199999928474426,0039
8295,3434,285.7,38.9,38.6,57.1,0.8600000143051147,0039
8295,3467,318.9,53.2,35.3,48.8,0.8700000047683716,0039
8310,3410,200.4,28.7,34.8,66.4,0.7900000214576721,0039
8310,3463,220.6,34.3,25.8,58.4,0.800000011920929,0039
8310,3434,292.4,31.4,28.5,42.0,0.7099999785423279,0039
8310,3467,328.3,50.7,29.1,40.1,0.8500000238418579,0039
8325,3410,205.0,24.8,31.6,60.4,0.5400000214576721,0039
8325,3463,223.8,27.3,23.8,53.5,0.38999998569488525,0039
8325,3467,336.5,42.7,27.4,37.6,0.5299999713897705,0039
8340,3463,226.4,22.1,21.6,48.6,0.6100000143051147,0039
8340,3467,342.6,43.4,22.2,30.3,0.6399999856948853,0039
8355,3463,237.0,17.6,19.9,44.8,0.7900000214576721,0039
8355,3414,175.9,28.0,23.9,51.0,0.8600000143051147,0039
8370,3463,250.7,16.0,17.5,39.1,0.7400000095367432,0039
8370,3438,261.1,20.7,23.8,39.0,0.7099999785423279,0039
8385,3463,259.8,16.0,14.2,31.0,0.27000001072883606,0039
8490,3438,244.2,16.0,22.1,37.1,0.6899999976158142,0039
8520,3414,174.1,24.5,25.7,51.4,0.7300000190734863,0039
8520,3438,242.1,18.4,25.2,44.1,0.6700000166893005,0039
8535,3414,170.9,20.5,20.1,37.8,0.800000011920929,0039
8550,3414,165.2,30.3,30.5,55.1,0.8799999952316284,0039
8565,3414,162.2,28.0,25.2,45.5,0.8399999737739563,0039
8565,3477,214.3,13.5,13.0,26.3,0.8199999928474426,0039
8580,3477,216.1,12.0,11.5,23.3,0.7099999785423279,0039
8580,3481,225.2,11.9,11.9,23.4,0.6200000047683716,0039
8595,3477,214.5,11.6,10.1,20.4,0.36000001430511475,0039
